,Primary_word,Node_A_word,link_category,Node_B_word,link_distance,link_degree,Primary_distance,Primary_degree,link_strength,link_count,primary_link
277,AGHAST,HORRENDOUS,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
278,AGHAST,HORRENDOUS,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
279,AGHAST,HORRENDOUS,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
280,AGHAST,HORRENDOUS,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
281,AGHAST,MONSTROUS,HORRIFYING/SHOCKING,APPALLING,2,0,1,0,7.5,1,N
282,AGHAST,MONSTROUS,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
283,AGHAST,MONSTROUS,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
284,AGHAST,MONSTROUS,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
285,AGHAST,MONSTROUS,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
286,AGHAST,MONSTROUS,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
287,AGHAST,MONSTROUS,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
288,AGHAST,MONSTROUS,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
289,AGHAST,MONSTROUS,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
290,AGHAST,MONSTROUS,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
291,AGHAST,MONSTROUS,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
292,AGHAST,MONSTROUS,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
293,AGHAST,MONSTROUS,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
294,AGHAST,MORBID,HORRIFYING/SHOCKING,APPALLING,2,0,1,0,7.5,1,N
295,AGHAST,MORBID,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
296,AGHAST,MORBID,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
297,AGHAST,MORBID,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
298,AGHAST,MORBID,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
299,AGHAST,MORBID,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
300,AGHAST,MORBID,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
301,AGHAST,MORBID,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
302,AGHAST,MORBID,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
303,AGHAST,MORBID,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
304,AGHAST,MORBID,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
305,AGHAST,MORBID,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
306,AGHAST,MORBID,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
307,AGHAST,UNSIGHTLY,HORRIFYING/SHOCKING,APPALLING,2,0,1,0,7.5,1,N
308,AGHAST,UNSIGHTLY,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
309,AGHAST,UNSIGHTLY,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
310,AGHAST,UNSIGHTLY,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
311,AGHAST,UNSIGHTLY,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
312,AGHAST,UNSIGHTLY,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
313,AGHAST,UNSIGHTLY,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
314,AGHAST,UNSIGHTLY,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
315,AGHAST,UNSIGHTLY,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
316,AGHAST,UNSIGHTLY,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
317,AGHAST,UNSIGHTLY,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
318,AGHAST,UNSIGHTLY,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
319,AGHAST,UNSIGHTLY,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
320,AGHAST,VILE,HORRIFYING/SHOCKING,APPALLING,2,0,1,0,7.5,1,N
321,AGHAST,VILE,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
322,AGHAST,VILE,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
323,AGHAST,VILE,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
324,AGHAST,VILE,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
325,AGHAST,VILE,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
326,AGHAST,VILE,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
327,AGHAST,VILE,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
328,AGHAST,VILE,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
329,AGHAST,VILE,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
330,AGHAST,VILE,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
331,AGHAST,VILE,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
332,AGHAST,VILE,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
333,AGILE,AGILE,FLEXIBLE,LIMBER,1,0,1,0,2.5,1,Y
334,AGILE,AGILE,FLEXIBLE,LITHE,1,0,1,0,2.5,1,Y
335,AGILE,AGILE,FLEXIBLE,NIMBLE,1,0,1,0,2.5,1,Y
336,AGILE,AGILE,FLEXIBLE,SUPPLE,1,0,1,0,2.5,1,Y
337,AGILE,LIMBER,FLEXIBLE,LITHE,2,0,1,0,2.5,1,N
338,AGILE,LIMBER,FLEXIBLE,NIMBLE,2,0,1,0,2.5,1,N
339,AGILE,LIMBER,FLEXIBLE,SUPPLE,2,0,1,0,2.5,1,N
340,AGILE,LITHE,FLEXIBLE,LIMBER,2,0,1,0,2.5,1,N
341,AGILE,LITHE,FLEXIBLE,NIMBLE,2,0,1,0,2.5,1,N
342,AGILE,LITHE,FLEXIBLE,SUPPLE,2,0,1,0,2.5,1,N
343,AGILE,NIMBLE,FLEXIBLE,LIMBER,2,0,1,0,2.5,1,N
344,AGILE,NIMBLE,FLEXIBLE,LITHE,2,0,1,0,2.5,1,N
345,AGILE,NIMBLE,FLEXIBLE,SUPPLE,2,0,1,0,2.5,1,N
346,AGILE,SUPPLE,FLEXIBLE,LIMBER,2,0,1,0,2.5,1,N
347,AGILE,SUPPLE,FLEXIBLE,LITHE,2,0,1,0,2.5,1,N
348,AGILE,SUPPLE,FLEXIBLE,NIMBLE,2,0,1,0,2.5,1,N
349,APPALLING,AGHAST,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
350,APPALLING,AGHAST,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
351,APPALLING,AGHAST,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
352,APPALLING,AGHAST,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
353,APPALLING,AGHAST,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
354,APPALLING,AGHAST,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
355,APPALLING,AGHAST,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
356,APPALLING,AGHAST,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
357,APPALLING,AGHAST,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
358,APPALLING,AGHAST,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
359,APPALLING,AGHAST,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
360,APPALLING,AGHAST,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
361,APPALLING,AGHAST,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
362,APPALLING,APPALLING,HORRIFYING/SHOCKING,AGHAST,1,0,1,0,7.5,1,Y
363,APPALLING,APPALLING,HORRIFYING/SHOCKING,EGREGIOUS,1,0,1,0,7.5,1,Y
364,APPALLING,APPALLING,HORRIFYING/SHOCKING,GHASTLY,1,0,1,0,7.5,1,Y
365,APPALLING,APPALLING,HORRIFYING/SHOCKING,GRISLY,1,0,1,0,7.5,1,Y
366,APPALLING,APPALLING,HORRIFYING/SHOCKING,GROSS,1,0,1,0,7.5,1,Y
367,APPALLING,APPALLING,HORRIFYING/SHOCKING,GROTESQUE,1,0,1,0,7.5,1,Y
368,APPALLING,APPALLING,HORRIFYING/SHOCKING,GRUESOME,1,0,1,0,7.5,1,Y
369,APPALLING,APPALLING,HORRIFYING/SHOCKING,HEINOUS,1,0,1,0,7.5,1,Y
370,APPALLING,APPALLING,HORRIFYING/SHOCKING,HIDEOUS,1,0,1,0,7.5,1,Y
371,APPALLING,APPALLING,HORRIFYING/SHOCKING,HORRENDOUS,1,0,1,0,7.5,1,Y
372,APPALLING,APPALLING,HORRIFYING/SHOCKING,MONSTROUS,1,0,1,0,7.5,1,Y
373,APPALLING,APPALLING,HORRIFYING/SHOCKING,MORBID,1,0,1,0,7.5,1,Y
374,APPALLING,APPALLING,HORRIFYING/SHOCKING,UNSIGHTLY,1,0,1,0,7.5,1,Y
375,APPALLING,APPALLING,HORRIFYING/SHOCKING,VILE,1,0,1,0,7.5,1,Y
376,APPALLING,EGREGIOUS,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
377,APPALLING,EGREGIOUS,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
378,APPALLING,EGREGIOUS,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
379,APPALLING,EGREGIOUS,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
380,APPALLING,EGREGIOUS,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
381,APPALLING,EGREGIOUS,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
382,APPALLING,EGREGIOUS,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
383,APPALLING,EGREGIOUS,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
384,APPALLING,EGREGIOUS,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
385,APPALLING,EGREGIOUS,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
386,APPALLING,EGREGIOUS,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
387,APPALLING,EGREGIOUS,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
388,APPALLING,EGREGIOUS,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
389,APPALLING,GHASTLY,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
390,APPALLING,GHASTLY,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
391,APPALLING,GHASTLY,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
392,APPALLING,GHASTLY,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
393,APPALLING,GHASTLY,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
394,APPALLING,GHASTLY,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
395,APPALLING,GHASTLY,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
396,APPALLING,GHASTLY,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
397,APPALLING,GHASTLY,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
398,APPALLING,GHASTLY,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
399,APPALLING,GHASTLY,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
400,APPALLING,GHASTLY,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
401,APPALLING,GHASTLY,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
402,APPALLING,GRISLY,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
403,APPALLING,GRISLY,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
404,APPALLING,GRISLY,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
405,APPALLING,GRISLY,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
406,APPALLING,GRISLY,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
407,APPALLING,GRISLY,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
408,APPALLING,GRISLY,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
409,APPALLING,GRISLY,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
410,APPALLING,GRISLY,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
411,APPALLING,GRISLY,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
412,APPALLING,GRISLY,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
413,APPALLING,GRISLY,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
414,APPALLING,GRISLY,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
415,APPALLING,GROSS,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
416,APPALLING,GROSS,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
417,APPALLING,GROSS,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
418,APPALLING,GROSS,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
419,APPALLING,GROSS,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
420,APPALLING,GROSS,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
421,APPALLING,GROSS,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
422,APPALLING,GROSS,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
423,APPALLING,GROSS,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
424,APPALLING,GROSS,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
425,APPALLING,GROSS,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
426,APPALLING,GROSS,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
427,APPALLING,GROSS,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
428,APPALLING,GROTESQUE,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
429,APPALLING,GROTESQUE,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
430,APPALLING,GROTESQUE,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
431,APPALLING,GROTESQUE,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
432,APPALLING,GROTESQUE,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
433,APPALLING,GROTESQUE,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
434,APPALLING,GROTESQUE,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
435,APPALLING,GROTESQUE,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
436,APPALLING,GROTESQUE,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
437,APPALLING,GROTESQUE,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
438,APPALLING,GROTESQUE,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
439,APPALLING,GROTESQUE,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
440,APPALLING,GROTESQUE,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
441,APPALLING,GRUESOME,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
442,APPALLING,GRUESOME,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
443,APPALLING,GRUESOME,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
444,APPALLING,GRUESOME,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
445,APPALLING,GRUESOME,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
446,APPALLING,GRUESOME,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
447,APPALLING,GRUESOME,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
448,APPALLING,GRUESOME,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
449,APPALLING,GRUESOME,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
450,APPALLING,GRUESOME,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
451,APPALLING,GRUESOME,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
452,APPALLING,GRUESOME,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
453,APPALLING,GRUESOME,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
454,APPALLING,HEINOUS,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
455,APPALLING,HEINOUS,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
456,APPALLING,HEINOUS,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
457,APPALLING,HEINOUS,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
458,APPALLING,HEINOUS,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
459,APPALLING,HEINOUS,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
460,APPALLING,HEINOUS,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
461,APPALLING,HEINOUS,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
462,APPALLING,HEINOUS,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
463,APPALLING,HEINOUS,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
464,APPALLING,HEINOUS,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
465,APPALLING,HEINOUS,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
466,APPALLING,HEINOUS,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
467,APPALLING,HIDEOUS,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
468,APPALLING,HIDEOUS,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
469,APPALLING,HIDEOUS,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
470,APPALLING,HIDEOUS,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
471,APPALLING,HIDEOUS,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
472,APPALLING,HIDEOUS,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
473,APPALLING,HIDEOUS,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
474,APPALLING,HIDEOUS,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
475,APPALLING,HIDEOUS,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
476,APPALLING,HIDEOUS,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
477,APPALLING,HIDEOUS,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
478,APPALLING,HIDEOUS,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
479,APPALLING,HIDEOUS,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
480,APPALLING,HORRENDOUS,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
481,APPALLING,HORRENDOUS,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
482,APPALLING,HORRENDOUS,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
483,APPALLING,HORRENDOUS,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
484,APPALLING,HORRENDOUS,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
485,APPALLING,HORRENDOUS,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
486,APPALLING,HORRENDOUS,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
487,APPALLING,HORRENDOUS,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
488,APPALLING,HORRENDOUS,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
489,APPALLING,HORRENDOUS,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
490,APPALLING,HORRENDOUS,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
491,APPALLING,HORRENDOUS,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
492,APPALLING,HORRENDOUS,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
493,APPALLING,MONSTROUS,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
494,APPALLING,MONSTROUS,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
495,APPALLING,MONSTROUS,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
496,APPALLING,MONSTROUS,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
497,APPALLING,MONSTROUS,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
498,APPALLING,MONSTROUS,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
499,APPALLING,MONSTROUS,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
500,APPALLING,MONSTROUS,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
501,APPALLING,MONSTROUS,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
502,APPALLING,MONSTROUS,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
503,APPALLING,MONSTROUS,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
504,APPALLING,MONSTROUS,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
505,APPALLING,MONSTROUS,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
506,APPALLING,MORBID,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
507,APPALLING,MORBID,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
508,APPALLING,MORBID,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
509,APPALLING,MORBID,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
510,APPALLING,MORBID,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
511,APPALLING,MORBID,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
512,APPALLING,MORBID,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
513,APPALLING,MORBID,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
514,APPALLING,MORBID,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
515,APPALLING,MORBID,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
516,APPALLING,MORBID,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
517,APPALLING,MORBID,HORRIFYING/SHOCKING,UNSIGHTLY,2,0,1,0,7.5,1,N
518,APPALLING,MORBID,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
519,APPALLING,UNSIGHTLY,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
520,APPALLING,UNSIGHTLY,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
521,APPALLING,UNSIGHTLY,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
522,APPALLING,UNSIGHTLY,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
523,APPALLING,UNSIGHTLY,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
524,APPALLING,UNSIGHTLY,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
525,APPALLING,UNSIGHTLY,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
526,APPALLING,UNSIGHTLY,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
527,APPALLING,UNSIGHTLY,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
528,APPALLING,UNSIGHTLY,HORRIFYING/SHOCKING,HORRENDOUS,2,0,1,0,7.5,1,N
529,APPALLING,UNSIGHTLY,HORRIFYING/SHOCKING,MONSTROUS,2,0,1,0,7.5,1,N
530,APPALLING,UNSIGHTLY,HORRIFYING/SHOCKING,MORBID,2,0,1,0,7.5,1,N
531,APPALLING,UNSIGHTLY,HORRIFYING/SHOCKING,VILE,2,0,1,0,7.5,1,N
532,APPALLING,VILE,HORRIFYING/SHOCKING,AGHAST,2,0,1,0,7.5,1,N
533,APPALLING,VILE,HORRIFYING/SHOCKING,EGREGIOUS,2,0,1,0,7.5,1,N
534,APPALLING,VILE,HORRIFYING/SHOCKING,GHASTLY,2,0,1,0,7.5,1,N
535,APPALLING,VILE,HORRIFYING/SHOCKING,GRISLY,2,0,1,0,7.5,1,N
536,APPALLING,VILE,HORRIFYING/SHOCKING,GROSS,2,0,1,0,7.5,1,N
537,APPALLING,VILE,HORRIFYING/SHOCKING,GROTESQUE,2,0,1,0,7.5,1,N
538,APPALLING,VILE,HORRIFYING/SHOCKING,GRUESOME,2,0,1,0,7.5,1,N
539,APPALLING,VILE,HORRIFYING/SHOCKING,HEINOUS,2,0,1,0,7.5,1,N
540,APPALLING,VILE,HORRIFYING/SHOCKING,HIDEOUS,2,0,1,0,7.5,1,N
